□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,,,,,,,,,,,,,,,,,,
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다.,,,,,,,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,,,,,,,
계약일자 : 20160101 ~ 20160131,,,,,,,,,,,,,,,,,,
실거래구분 : 아파트(전월세),,,,,,,,,,,,,,,,,,
주소구분 : 지번주소,,,,,,,,,,,,,,,,,,
시도 : 서울특별시,,,,,,,,,,,,,,,,,,
시군구 : 전체,,,,,,,,,,,,,,,,,,
읍면동 : 전체,,,,,,,,,,,,,,,,,,
면적 : 전체,,,,,,,,,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,,,,,,,,,
시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원)
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,41.98,201601,11,"5,000",30,1,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,56.57,201601,11,"2,000",75,3,1982,선릉로 7,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,42.55,201601,11,"10,000",0,1,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,41.98,201601,11,"8,500",20,2,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,35.64,201601,11,"5,000",20,4,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,58.08,201601,11,"21,000",0,1,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,35.87,201601,12,"9,500",0,5,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,35.64,201601,12,"1,000",55,2,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,41.98,201601,12,"1,500",50,1,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,50.64,201601,13,"21,000",0,3,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,50.38,201601,13,"14,000",20,2,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,53.63,201601,14,"20,000",0,4,1982,선릉로 7,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,56.57,201601,14,"20,000",0,5,1982,선릉로 7,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,50.64,201601,14,"17,000",0,2,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,42.55,201601,14,"15,000",0,3,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,58.08,201601,14,"4,000",60,2,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,56.57,201601,15,"3,000",70,4,1982,선릉로 7,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,42.55,201601,15,"12,000",0,5,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,42.55,201601,15,"11,000",0,5,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,50.64,201601,15,"16,800",0,3,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,41.98,201601,15,"15,000",0,2,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,56.57,201601,15,"22,000",0,1,1982,선릉로 7,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,41.98,201601,15,"15,000",0,1,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,61.57,201601,15,"26,000",0,4,1982,선릉로 7,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,58.08,201601,15,"25,000",0,5,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,50.38,201601,16,"10,000",30,2,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,50.64,201601,16,"2,000",70,2,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,58.08,201601,16,"16,000",45,4,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,49.56,201601,16,"17,000",0,3,1982,선릉로 7,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,35.87,201601,16,"10,000",10,5,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,50.38,201601,16,"15,700",0,3,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,35.87,201601,16,"1,000",55,1,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,41.98,201601,18,"5,000",45,1,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,50.38,201601,18,"2,000",60,5,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,61.57,201601,18,"3,000",95,2,1982,선릉로 7,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,41.98,201601,18,"12,000",0,1,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,35.64,201601,18,"10,000",0,5,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,49.56,201601,18,"15,000",0,2,1982,선릉로 7,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,58.08,201601,19,"19,000",0,1,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,56.57,201601,19,"2,000",75,4,1982,선릉로 7,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,41.98,201601,19,"13,000",0,5,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,50.38,201601,19,"7,000",35,4,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,50.38,201601,19,"18,000",0,1,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,50.64,201601,20,"10,000",10,5,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,50.38,201601,20,"18,000",0,4,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,50.64,201601,20,"16,500",0,1,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,41.98,201601,21,"13,000",0,5,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,53.63,201601,21,"20,000",0,2,1982,선릉로 7,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,58.08,201601,21,"2,000",75,1,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,41.98,201601,21,"15,000",0,3,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,42.55,201601,22,"13,000",0,2,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,50.64,201601,22,"13,000",0,5,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,41.98,201601,23,"11,000",0,1,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,41.98,201601,23,"12,500",0,2,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,41.98,201601,23,"1,000",65,3,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,58.08,201601,23,"23,000",0,4,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,58.08,201601,23,"5,000",65,5,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,35.64,201601,23,"10,000",0,4,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,58.08,201601,25,"21,000",0,1,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,42.55,201601,25,"10,000",0,2,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,35.64,201601,25,"8,500",0,5,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,50.64,201601,26,"9,000",30,2,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,50.64,201601,26,"20,000",0,2,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,49.56,201601,26,"2,000",65,4,1982,선릉로 7,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,50.38,201601,26,"18,000",0,5,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,49.56,201601,26,"2,000",70,3,1982,선릉로 7,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,56.57,201601,26,"24,000",0,4,1982,선릉로 7,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,58.08,201601,27,"15,000",20,5,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,58.08,201601,27,"10,000",55,2,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,35.87,201601,27,"8,500",0,5,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,50.38,201601,28,"20,000",0,4,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,41.98,201601,28,"10,000",20,2,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,56.57,201601,28,"18,000",0,1,1982,선릉로 7,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,50.64,201601,28,"2,000",65,5,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,58.08,201601,30,"26,000",0,3,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,58.08,201601,30,"15,000",0,1,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,월세,50.38,201601,30,"2,000",65,1,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,141,141,0,개포주공1단지,전세,42.55,201601,31,"12,000",0,2,1982,개포로 310,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,전세,41.99,201601,5,"9,000",0,1,1982,삼성로 14,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,월세,50.67,201601,5,"1,000",80,3,1982,삼성로 14,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,전세,41.99,201601,5,"9,500",0,3,1982,삼성로 14,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,월세,42.55,201601,6,"5,000",25,4,1982,삼성로 14,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,월세,50.67,201601,7,"13,000",10,4,1982,삼성로 14,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,월세,35.87,201601,7,"1,000",50,3,1982,삼성로 14,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,전세,35.87,201601,9,"7,200",0,3,1982,삼성로 14,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,전세,50.39,201601,12,"12,000",0,1,1982,삼성로 14,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,월세,50.67,201601,12,"2,000",65,2,1982,삼성로 14,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,전세,42.55,201601,13,"8,300",0,3,1982,삼성로 14,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,전세,50.67,201601,13,"12,000",0,4,1982,삼성로 14,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,월세,50.39,201601,15,"5,000",3,2,1982,삼성로 14,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,전세,42.55,201601,16,"10,000",0,3,1982,삼성로 14,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,월세,41.99,201601,18,"1,000",50,5,1982,삼성로 14,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,전세,41.99,201601,18,"9,500",0,3,1982,삼성로 14,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,월세,41.99,201601,18,500,50,4,1982,삼성로 14,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,전세,41.99,201601,19,"7,000",0,5,1982,삼성로 14,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,전세,50.39,201601,19,"15,000",0,1,1982,삼성로 14,-,-,-,,
서울특별시 강남구 개포동,189,189,0,개포주공4단지,월세,50.39,201601,19,"9,000",10,2,1982,삼성로 14,-,-,-,,
